img1_path,img2_path,img1_breed,img2_breed,same_breed,label
(Preprocessed) breed_organized_with_images\keeshond\train\keeshond_72.jpg,(Preprocessed) breed_organized_with_images\keeshond\train\keeshond_180.jpg,keeshond,keeshond,True,1
(Preprocessed) breed_organized_with_images\Ragdoll\train\Ragdoll_97.jpg,(Preprocessed) breed_organized_with_images\Ragdoll\train\Ragdoll_112.jpg,Ragdoll,Ragdoll,True,1
(Preprocessed) breed_organized_with_images\Egyptian_Mau\train\Egyptian_Mau_33.jpg,(Preprocessed) breed_organized_with_images\Egyptian_Mau\train\Egyptian_Mau_168.jpg,Egyptian_Mau,Egyptian_Mau,True,1
(Preprocessed) breed_organized_with_images\havanese\train\havanese_56.jpg,(Preprocessed) breed_organized_with_images\havanese\train\havanese_52.jpg,havanese,havanese,True,1
(Preprocessed) breed_organized_with_images\leonberger\train\leonberger_63.jpg,(Preprocessed) breed_organized_with_images\leonberger\train\leonberger_185.jpg,leonberger,leonberger,True,1
(Preprocessed) breed_organized_with_images\american_pit_bull_terrier\train\american_pit_bull_terrier_72.jpg,(Preprocessed) breed_organized_with_images\american_pit_bull_terrier\train\american_pit_bull_terrier_172.jpg,american_pit_bull_terrier,american_pit_bull_terrier,True,1
(Preprocessed) breed_organized_with_images\Bombay\train\Bombay_154.jpg,(Preprocessed) breed_organized_with_images\Bombay\train\Bombay_86.jpg,Bombay,Bombay,True,1
(Preprocessed) breed_organized_with_images\great_pyrenees\train\great_pyrenees_158.jpg,(Preprocessed) breed_organized_with_images\great_pyrenees\train\great_pyrenees_55.jpg,great_pyrenees,great_pyrenees,True,1
(Preprocessed) breed_organized_with_images\newfoundland\train\newfoundland_50.jpg,(Preprocessed) breed_organized_with_images\newfoundland\train\newfoundland_139.jpg,newfoundland,newfoundland,True,1
(Preprocessed) breed_organized_with_images\english_cocker_spaniel\train\english_cocker_spaniel_108.jpg,(Preprocessed) breed_organized_with_images\english_cocker_spaniel\train\english_cocker_spaniel_137.jpg,english_cocker_spaniel,english_cocker_spaniel,True,1
(Preprocessed) breed_organized_with_images\beagle\train\beagle_87.jpg,(Preprocessed) breed_organized_with_images\beagle\train\beagle_39.jpg,beagle,beagle,True,1
(Preprocessed) breed_organized_with_images\great_pyrenees\train\great_pyrenees_17.jpg,(Preprocessed) breed_organized_with_images\great_pyrenees\train\great_pyrenees_165.jpg,great_pyrenees,great_pyrenees,True,1
(Preprocessed) breed_organized_with_images\keeshond\train\keeshond_54.jpg,(Preprocessed) breed_organized_with_images\keeshond\train\keeshond_140.jpg,keeshond,keeshond,True,1
(Preprocessed) breed_organized_with_images\samoyed\train\samoyed_63.jpg,(Preprocessed) breed_organized_with_images\samoyed\train\samoyed_73.jpg,samoyed,samoyed,True,1
(Preprocessed) breed_organized_with_images\havanese\train\havanese_121.jpg,(Preprocessed) breed_organized_with_images\havanese\train\havanese_96.jpg,havanese,havanese,True,1
(Preprocessed) breed_organized_with_images\Persian\train\Persian_81.jpg,(Preprocessed) breed_organized_with_images\Persian\train\Persian_52.jpg,Persian,Persian,True,1
(Preprocessed) breed_organized_with_images\english_cocker_spaniel\train\english_cocker_spaniel_40.jpg,(Preprocessed) breed_organized_with_images\english_cocker_spaniel\train\english_cocker_spaniel_10.jpg,english_cocker_spaniel,english_cocker_spaniel,True,1
(Preprocessed) breed_organized_with_images\Birman\train\Birman_127.jpg,(Preprocessed) breed_organized_with_images\Birman\train\Birman_80.jpg,Birman,Birman,True,1
(Preprocessed) breed_organized_with_images\scottish_terrier\train\scottish_terrier_97.jpg,(Preprocessed) breed_organized_with_images\scottish_terrier\train\scottish_terrier_55.jpg,scottish_terrier,scottish_terrier,True,1
(Preprocessed) breed_organized_with_images\saint_bernard\train\saint_bernard_20.jpg,(Preprocessed) breed_organized_with_images\saint_bernard\train\saint_bernard_73.jpg,saint_bernard,saint_bernard,True,1
(Preprocessed) breed_organized_with_images\pug\train\pug_53.jpg,(Preprocessed) breed_organized_with_images\pug\train\pug_47.jpg,pug,pug,True,1
(Preprocessed) breed_organized_with_images\Siamese\train\Siamese_136.jpg,(Preprocessed) breed_organized_with_images\Siamese\train\Siamese_58.jpg,Siamese,Siamese,True,1
(Preprocessed) breed_organized_with_images\miniature_pinscher\train\miniature_pinscher_15.jpg,(Preprocessed) breed_organized_with_images\miniature_pinscher\train\miniature_pinscher_39.jpg,miniature_pinscher,miniature_pinscher,True,1
(Preprocessed) breed_organized_with_images\keeshond\train\keeshond_149.jpg,(Preprocessed) breed_organized_with_images\keeshond\train\keeshond_62.jpg,keeshond,keeshond,True,1
(Preprocessed) breed_organized_with_images\great_pyrenees\train\great_pyrenees_97.jpg,(Preprocessed) breed_organized_with_images\great_pyrenees\train\great_pyrenees_185.jpg,great_pyrenees,great_pyrenees,True,1
(Preprocessed) breed_organized_with_images\english_cocker_spaniel\train\english_cocker_spaniel_5.jpg,(Preprocessed) breed_organized_with_images\english_cocker_spaniel\train\english_cocker_spaniel_158.jpg,english_cocker_spaniel,english_cocker_spaniel,True,1
(Preprocessed) breed_organized_with_images\Egyptian_Mau\train\Egyptian_Mau_47.jpg,(Preprocessed) breed_organized_with_images\Egyptian_Mau\train\Egyptian_Mau_85.jpg,Egyptian_Mau,Egyptian_Mau,True,1
(Preprocessed) breed_organized_with_images\boxer\train\boxer_72.jpg,(Preprocessed) breed_organized_with_images\boxer\train\boxer_104.jpg,boxer,boxer,True,1
(Preprocessed) breed_organized_with_images\miniature_pinscher\train\miniature_pinscher_62.jpg,(Preprocessed) breed_organized_with_images\miniature_pinscher\train\miniature_pinscher_118.jpg,miniature_pinscher,miniature_pinscher,True,1
(Preprocessed) breed_organized_with_images\Maine_Coon\train\Maine_Coon_167.jpg,(Preprocessed) breed_organized_with_images\Maine_Coon\train\Maine_Coon_33.jpg,Maine_Coon,Maine_Coon,True,1
(Preprocessed) breed_organized_with_images\pug\train\pug_54.jpg,(Preprocessed) breed_organized_with_images\pug\train\pug_129.jpg,pug,pug,True,1
(Preprocessed) breed_organized_with_images\american_pit_bull_terrier\train\american_pit_bull_terrier_203.jpg,(Preprocessed) breed_organized_with_images\american_pit_bull_terrier\train\american_pit_bull_terrier_133.jpg,american_pit_bull_terrier,american_pit_bull_terrier,True,1
(Preprocessed) breed_organized_with_images\english_setter\train\english_setter_139.jpg,(Preprocessed) breed_organized_with_images\english_setter\train\english_setter_53.jpg,english_setter,english_setter,True,1
(Preprocessed) breed_organized_with_images\boxer\train\boxer_148.jpg,(Preprocessed) breed_organized_with_images\boxer\train\boxer_157.jpg,boxer,boxer,True,1
(Preprocessed) breed_organized_with_images\Persian\train\Persian_121.jpg,(Preprocessed) breed_organized_with_images\Persian\train\Persian_27.jpg,Persian,Persian,True,1
(Preprocessed) breed_organized_with_images\wheaten_terrier\train\wheaten_terrier_158.jpg,(Preprocessed) breed_organized_with_images\wheaten_terrier\train\wheaten_terrier_146.jpg,wheaten_terrier,wheaten_terrier,True,1
(Preprocessed) breed_organized_with_images\Ragdoll\train\Ragdoll_245.jpg,(Preprocessed) breed_organized_with_images\Ragdoll\train\Ragdoll_12.jpg,Ragdoll,Ragdoll,True,1
(Preprocessed) breed_organized_with_images\Abyssinian\train\Abyssinian_58.jpg,(Preprocessed) breed_organized_with_images\Abyssinian\train\Abyssinian_63.jpg,Abyssinian,Abyssinian,True,1
(Preprocessed) breed_organized_with_images\samoyed\train\samoyed_28.jpg,(Preprocessed) breed_organized_with_images\samoyed\train\samoyed_82.jpg,samoyed,samoyed,True,1
(Preprocessed) breed_organized_with_images\newfoundland\train\newfoundland_146.jpg,(Preprocessed) breed_organized_with_images\newfoundland\train\newfoundland_85.jpg,newfoundland,newfoundland,True,1
(Preprocessed) breed_organized_with_images\scottish_terrier\train\scottish_terrier_106.jpg,(Preprocessed) breed_organized_with_images\scottish_terrier\train\scottish_terrier_35.jpg,scottish_terrier,scottish_terrier,True,1
(Preprocessed) breed_organized_with_images\boxer\train\boxer_79.jpg,(Preprocessed) breed_organized_with_images\boxer\train\boxer_39.jpg,boxer,boxer,True,1
(Preprocessed) breed_organized_with_images\chihuahua\train\chihuahua_170.jpg,(Preprocessed) breed_organized_with_images\chihuahua\train\chihuahua_199.jpg,chihuahua,chihuahua,True,1
(Preprocessed) breed_organized_with_images\shiba_inu\train\shiba_inu_115.jpg,(Preprocessed) breed_organized_with_images\shiba_inu\train\shiba_inu_60.jpg,shiba_inu,shiba_inu,True,1
(Preprocessed) breed_organized_with_images\basset_hound\train\basset_hound_140.jpg,(Preprocessed) breed_organized_with_images\basset_hound\train\basset_hound_122.jpg,basset_hound,basset_hound,True,1
(Preprocessed) breed_organized_with_images\american_pit_bull_terrier\train\american_pit_bull_terrier_69.jpg,(Preprocessed) breed_organized_with_images\american_pit_bull_terrier\train\american_pit_bull_terrier_134.jpg,american_pit_bull_terrier,american_pit_bull_terrier,True,1
(Preprocessed) breed_organized_with_images\yorkshire_terrier\train\yorkshire_terrier_139.jpg,(Preprocessed) breed_organized_with_images\yorkshire_terrier\train\yorkshire_terrier_173.jpg,yorkshire_terrier,yorkshire_terrier,True,1
(Preprocessed) breed_organized_with_images\Birman\train\Birman_28.jpg,(Preprocessed) breed_organized_with_images\Birman\train\Birman_50.jpg,Birman,Birman,True,1
(Preprocessed) breed_organized_with_images\leonberger\train\leonberger_27.jpg,(Preprocessed) breed_organized_with_images\leonberger\train\leonberger_141.jpg,leonberger,leonberger,True,1
(Preprocessed) breed_organized_with_images\Abyssinian\train\Abyssinian_51.jpg,(Preprocessed) breed_organized_with_images\Abyssinian\train\Abyssinian_14.jpg,Abyssinian,Abyssinian,True,1
(Preprocessed) breed_organized_with_images\Sphynx\train\Sphynx_112.jpg,(Preprocessed) breed_organized_with_images\Sphynx\train\Sphynx_144.jpg,Sphynx,Sphynx,True,1
(Preprocessed) breed_organized_with_images\chihuahua\train\chihuahua_37.jpg,(Preprocessed) breed_organized_with_images\chihuahua\train\chihuahua_56.jpg,chihuahua,chihuahua,True,1
(Preprocessed) breed_organized_with_images\pug\train\pug_71.jpg,(Preprocessed) breed_organized_with_images\pug\train\pug_17.jpg,pug,pug,True,1
(Preprocessed) breed_organized_with_images\german_shorthaired\train\german_shorthaired_115.jpg,(Preprocessed) breed_organized_with_images\german_shorthaired\train\german_shorthaired_121.jpg,german_shorthaired,german_shorthaired,True,1
(Preprocessed) breed_organized_with_images\Persian\train\Persian_41.jpg,(Preprocessed) breed_organized_with_images\Persian\train\Persian_144.jpg,Persian,Persian,True,1
(Preprocessed) breed_organized_with_images\beagle\train\beagle_53.jpg,(Preprocessed) breed_organized_with_images\beagle\train\beagle_163.jpg,beagle,beagle,True,1
(Preprocessed) breed_organized_with_images\great_pyrenees\train\great_pyrenees_133.jpg,(Preprocessed) breed_organized_with_images\great_pyrenees\train\great_pyrenees_105.jpg,great_pyrenees,great_pyrenees,True,1
(Preprocessed) breed_organized_with_images\pug\train\pug_7.jpg,(Preprocessed) breed_organized_with_images\pug\train\pug_66.jpg,pug,pug,True,1
(Preprocessed) breed_organized_with_images\samoyed\train\samoyed_129.jpg,(Preprocessed) breed_organized_with_images\samoyed\train\samoyed_170.jpg,samoyed,samoyed,True,1
(Preprocessed) breed_organized_with_images\chihuahua\train\chihuahua_64.jpg,(Preprocessed) breed_organized_with_images\chihuahua\train\chihuahua_166.jpg,chihuahua,chihuahua,True,1
(Preprocessed) breed_organized_with_images\Bengal\train\Bengal_7.jpg,(Preprocessed) breed_organized_with_images\Bengal\train\Bengal_92.jpg,Bengal,Bengal,True,1
(Preprocessed) breed_organized_with_images\wheaten_terrier\train\wheaten_terrier_112.jpg,(Preprocessed) breed_organized_with_images\wheaten_terrier\train\wheaten_terrier_129.jpg,wheaten_terrier,wheaten_terrier,True,1
(Preprocessed) breed_organized_with_images\Maine_Coon\train\Maine_Coon_117.jpg,(Preprocessed) breed_organized_with_images\Maine_Coon\train\Maine_Coon_180.jpg,Maine_Coon,Maine_Coon,True,1
(Preprocessed) breed_organized_with_images\chihuahua\train\chihuahua_168.jpg,(Preprocessed) breed_organized_with_images\chihuahua\train\chihuahua_52.jpg,chihuahua,chihuahua,True,1
(Preprocessed) breed_organized_with_images\Birman\train\Birman_166.jpg,(Preprocessed) breed_organized_with_images\Birman\train\Birman_46.jpg,Birman,Birman,True,1
(Preprocessed) breed_organized_with_images\american_pit_bull_terrier\train\american_pit_bull_terrier_140.jpg,(Preprocessed) breed_organized_with_images\american_pit_bull_terrier\train\american_pit_bull_terrier_108.jpg,american_pit_bull_terrier,american_pit_bull_terrier,True,1
(Preprocessed) breed_organized_with_images\shiba_inu\train\shiba_inu_29.jpg,(Preprocessed) breed_organized_with_images\shiba_inu\train\shiba_inu_66.jpg,shiba_inu,shiba_inu,True,1
(Preprocessed) breed_organized_with_images\scottish_terrier\train\scottish_terrier_50.jpg,(Preprocessed) breed_organized_with_images\scottish_terrier\train\scottish_terrier_75.jpg,scottish_terrier,scottish_terrier,True,1
(Preprocessed) breed_organized_with_images\wheaten_terrier\train\wheaten_terrier_174.jpg,(Preprocessed) breed_organized_with_images\wheaten_terrier\train\wheaten_terrier_10.jpg,wheaten_terrier,wheaten_terrier,True,1
(Preprocessed) breed_organized_with_images\havanese\train\havanese_56.jpg,(Preprocessed) breed_organized_with_images\havanese\train\havanese_4.jpg,havanese,havanese,True,1
(Preprocessed) breed_organized_with_images\basset_hound\train\basset_hound_124.jpg,(Preprocessed) breed_organized_with_images\basset_hound\train\basset_hound_1.jpg,basset_hound,basset_hound,True,1
(Preprocessed) breed_organized_with_images\english_cocker_spaniel\train\english_cocker_spaniel_135.jpg,(Preprocessed) breed_organized_with_images\english_cocker_spaniel\train\english_cocker_spaniel_190.jpg,english_cocker_spaniel,english_cocker_spaniel,True,1
(Preprocessed) breed_organized_with_images\pomeranian\train\pomeranian_34.jpg,(Preprocessed) breed_organized_with_images\pomeranian\train\pomeranian_53.jpg,pomeranian,pomeranian,True,1
(Preprocessed) breed_organized_with_images\boxer\train\boxer_178.jpg,(Preprocessed) breed_organized_with_images\boxer\train\boxer_53.jpg,boxer,boxer,True,1
(Preprocessed) breed_organized_with_images\Abyssinian\train\Abyssinian_107.jpg,(Preprocessed) breed_organized_with_images\Abyssinian\train\Abyssinian_124.jpg,Abyssinian,Abyssinian,True,1
(Preprocessed) breed_organized_with_images\Persian\train\Persian_126.jpg,(Preprocessed) breed_organized_with_images\Persian\train\Persian_27.jpg,Persian,Persian,True,1
(Preprocessed) breed_organized_with_images\scottish_terrier\train\scottish_terrier_51.jpg,(Preprocessed) breed_organized_with_images\scottish_terrier\train\scottish_terrier_7.jpg,scottish_terrier,scottish_terrier,True,1
(Preprocessed) breed_organized_with_images\miniature_pinscher\train\miniature_pinscher_134.jpg,(Preprocessed) breed_organized_with_images\miniature_pinscher\train\miniature_pinscher_73.jpg,miniature_pinscher,miniature_pinscher,True,1
(Preprocessed) breed_organized_with_images\staffordshire_bull_terrier\train\staffordshire_bull_terrier_28.jpg,(Preprocessed) breed_organized_with_images\staffordshire_bull_terrier\train\staffordshire_bull_terrier_61.jpg,staffordshire_bull_terrier,staffordshire_bull_terrier,True,1
(Preprocessed) breed_organized_with_images\Ragdoll\train\Ragdoll_127.jpg,(Preprocessed) breed_organized_with_images\Ragdoll\train\Ragdoll_258.jpg,Ragdoll,Ragdoll,True,1
(Preprocessed) breed_organized_with_images\Siamese\train\Siamese_159.jpg,(Preprocessed) breed_organized_with_images\Siamese\train\Siamese_41.jpg,Siamese,Siamese,True,1
(Preprocessed) breed_organized_with_images\boxer\train\boxer_104.jpg,(Preprocessed) breed_organized_with_images\boxer\train\boxer_127.jpg,boxer,boxer,True,1
(Preprocessed) breed_organized_with_images\Siamese\train\Siamese_111.jpg,(Preprocessed) breed_organized_with_images\Siamese\train\Siamese_108.jpg,Siamese,Siamese,True,1
(Preprocessed) breed_organized_with_images\basset_hound\train\basset_hound_24.jpg,(Preprocessed) breed_organized_with_images\basset_hound\train\basset_hound_175.jpg,basset_hound,basset_hound,True,1
(Preprocessed) breed_organized_with_images\Birman\train\Birman_52.jpg,(Preprocessed) breed_organized_with_images\Birman\train\Birman_39.jpg,Birman,Birman,True,1
(Preprocessed) breed_organized_with_images\havanese\train\havanese_78.jpg,(Preprocessed) breed_organized_with_images\havanese\train\havanese_157.jpg,havanese,havanese,True,1
(Preprocessed) breed_organized_with_images\Ragdoll\train\Ragdoll_153.jpg,(Preprocessed) breed_organized_with_images\Ragdoll\train\Ragdoll_189.jpg,Ragdoll,Ragdoll,True,1
